#,district_info_id,indicator_value,indicator_unit,indicator_date,district_name,indicator_name
561,7436,6.1,коэф.,2023-03-31,Бостандыкский район,Коэффицент смертности на 1000 человек
562,7758,6.1,коэф.,2023-09-30,Алмалинский район,Коэффицент смертности на 1000 человек
563,10434,6.11,коэф.,2024-06-30,Бостандыкский район,Коэффицент смертности на 1000 человек
564,5573,6.13,коэф.,2024-03-31,Жетысуский район,Коэффицент смертности на 1000 человек
565,7989,6.14,коэф.,2023-12-31,Бостандыкский район,Коэффицент брачности на 1000 человек
566,7874,6.15,коэф.,2023-09-30,Наурызбайский район,Коэффицент брачности на 1000 человек
567,7920,6.16,коэф.,2023-12-31,Алатауский район,Коэффицент брачности на 1000 человек
568,7667,6.18,коэф.,2023-06-30,Медеуский район,Коэффицент брачности на 1000 человек
569,7713,6.19,коэф.,2023-06-30,Турксибский район,Коэффицент брачности на 1000 человек
570,7942,6.19,коэф.,2023-12-31,Алмалинский район,Коэффицент смертности на 1000 человек
571,11849,6.2,коэф.,2024-09-30,Наурызбайский район,Коэффицент младенческой смертности на 1000 человек
572,7805,6.2,коэф.,2023-09-30,Бостандыкский район,Коэффицент брачности на 1000 человек
573,10374,6.2,коэф.,2024-06-30,Алатауский район,Коэффицент брачности на 1000 человек
574,5592,6.22,коэф.,2024-03-31,Турксибский район,Коэффицент младенческой смертности на 1000 человек
575,11854,6.29,коэф.,2024-09-30,Бостандыкский район,Коэффицент брачности на 1000 человек
576,10341,6.3,коэф.,2024-06-30,Алмалинский район,Коэффицент смертности на 1000 человек
577,7275,6.32,коэф.,2022-12-31,Жетысуский район,Коэффицент смертности на 1000 человек
578,11835,6.33,коэф.,2024-09-30,Алмалинский район,Коэффицент смертности на 1000 человек
579,10432,6.35,коэф.,2024-06-30,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
580,5571,6.36,коэф.,2024-03-31,Жетысуский район,Коэффицент естественного прироста на 1000 человек
581,10498,6.37,коэф.,2024-06-30,Медеуский район,Коэффицент брачности на 1000 человек
582,7253,6.4,коэф.,2022-12-31,Бостандыкский район,Коэффицент брачности на 1000 человек
583,7206,6.42,коэф.,2022-12-31,Алмалинский район,Коэффицент смертности на 1000 человек
584,8058,6.45,коэф.,2023-12-31,Наурызбайский район,Коэффицент брачности на 1000 человек
585,7480,6.45,коэф.,2023-03-31,Медеуский район,Коэффицент естественного прироста на 1000 человек
586,7712,6.45,коэф.,2023-06-30,Турксибский район,Коэффицент смертности на 1000 человек
587,10529,6.45,коэф.,2024-06-30,Наурызбайский район,Коэффицент брачности на 1000 человек
588,21942,6.47,коэф.,2023-09-30,Жетысуский район,Коэффицент младенческой смертности на 1000 человек
589,7252,6.48,коэф.,2022-12-31,Бостандыкский район,Коэффицент смертности на 1000 человек
590,11858,6.5,коэф.,2024-09-30,Турксибский район,Коэффицент брачности на 1000 человек
591,7459,6.5,коэф.,2023-03-31,Жетысуский район,Коэффицент смертности на 1000 человек
592,11822,6.5,коэф.,2024-09-30,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
593,20460,6.5,коэф.,2023-06-30,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
594,11850,6.51,коэф.,2024-09-30,Турксибский район,Коэффицент младенческой смертности на 1000 человек
595,7322,6.56,коэф.,2022-12-31,Наурызбайский район,Коэффицент брачности на 1000 человек
596,8711,6.58,коэф.,2024-03-31,Алатауский район,Коэффицент младенческой смертности на 1000 человек
597,7896,6.59,коэф.,2023-09-30,Турксибский район,Коэффицент смертности на 1000 человек
598,8081,6.65,коэф.,2023-12-31,Турксибский район,Коэффицент брачности на 1000 человек
599,21695,6.67,коэф.,2023-06-30,Жетысуский район,Коэффицент младенческой смертности на 1000 человек
600,10342,6.68,коэф.,2024-06-30,Алмалинский район,Коэффицент младенческой смертности на 1000 человек
601,11852,6.69,коэф.,2024-09-30,Алатауский район,Коэффицент брачности на 1000 человек
602,7897,6.7,коэф.,2023-09-30,Турксибский район,Коэффицент брачности на 1000 человек
603,5556,6.73,коэф.,2024-03-31,Алмалинский район,Коэффицент младенческой смертности на 1000 человек
604,11842,6.79,коэф.,2024-09-30,Турксибский район,Коэффицент смертности на 1000 человек
605,7528,6.79,коэф.,2023-03-31,Турксибский район,Коэффицент смертности на 1000 человек
606,7434,6.8,коэф.,2023-03-31,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
607,8080,6.81,коэф.,2023-12-31,Турксибский район,Коэффицент смертности на 1000 человек
608,7299,6.81,коэф.,2022-12-31,Медеуский район,Коэффицент брачности на 1000 человек
609,10558,6.82,коэф.,2024-06-30,Турксибский район,Коэффицент смертности на 1000 человек
610,7664,6.83,коэф.,2023-06-30,Медеуский район,Коэффицент естественного прироста на 1000 человек
611,7457,6.86,коэф.,2023-03-31,Жетысуский район,Коэффицент естественного прироста на 1000 человек
612,10528,6.88,коэф.,2024-06-30,Наурызбайский район,Коэффицент младенческой смертности на 1000 человек
613,8035,6.89,коэф.,2023-12-31,Медеуский район,Коэффицент брачности на 1000 человек
614,7345,6.89,коэф.,2022-12-31,Турксибский район,Коэффицент брачности на 1000 человек
615,7851,6.93,коэф.,2023-09-30,Медеуский район,Коэффицент брачности на 1000 человек
616,25894,6.97,коэф.,2023-12-31,Турксибский район,Коэффицент младенческой смертности на 1000 человек
617,7615,7,чел.,2023-06-30,Ауэзовский район,Умершие от инфекционных и паразитарных болезней
618,7840,7,чел.,2023-09-30,Жетысуский район,Умершие  от самоубийств
619,7845,7,чел.,2023-09-30,Жетысуский район,Умершие от инфекционных и паразитарных болезней
620,7705,7,чел.,2023-06-30,Наурызбайский район,"Умершие от гриппа, ОРЗ и пневмонии"
621,23543,7,ед.,2022-12-31,Наурызбайский район,Количество зарегистрированных крупных предприятий
622,11989,7,чел.,2024-09-30,Ауэзовский район,Умершие от инфекционных и паразитарных болезней
623,7868,7,чел.,2023-09-30,Медеуский район,Умершие от инфекционных и паразитарных болезней
624,11961,7,чел.,2024-09-30,Наурызбайский район,Умершие от дорожно-транспортных происшествий
625,8075,7,чел.,2023-12-31,Наурызбайский район,Умершие от инфекционных и паразитарных болезней
626,10480,7,чел.,2024-06-30,Жетысуский район,Умершие от дорожно-транспортных происшествий
627,10542,7,чел.,2024-06-30,Наурызбайский район,Умершие от дорожно-транспортных происшествий
628,11955,7,чел.,2024-09-30,Алмалинский район,Умершие от дорожно-транспортных происшествий
629,7334,7,чел.,2022-12-31,Наурызбайский район,Умершие  от самоубийств
630,11949,7,чел.,2024-09-30,Ауэзовский район,Умершие  от самоубийств
631,7189,7,чел.,2022-12-31,Алатауский район,Умершие от стенокардии
632,5615,7,чел.,2024-03-31,Алмалинский район,Умершие от острого инфаркта миокарда
633,7325,7,чел.,2022-12-31,Наурызбайский район,Умершие от гипертонической болезни
634,5704,7,чел.,2024-03-31,Наурызбайский район,"Умершие от гриппа, ОРЗ и пневмонии"
635,11896,7,чел.,2024-09-30,Медеуский район,Умершие от стенокардии
636,10573,7,чел.,2024-06-30,Турксибский район,Умершие от дорожно-транспортных происшествий
637,8086,7,чел.,2023-12-31,Турксибский район,Умершие от стенокардии
638,7542,7,чел.,2023-03-31,Турксибский район,Умершие от дорожно-транспортных происшествий
639,10504,7,чел.,2024-06-30,Медеуский район,Умершие от острого инфаркта миокарда
640,7265,7,чел.,2022-12-31,Бостандыкский район,Умершие  от самоубийств
641,10515,7,чел.,2024-06-30,Медеуский район,Умершие от инфекционных и паразитарных болезней
642,5846,7,ед.,2024-03-31,Наурызбайский район,Многоквартирные жилые дома
643,7532,7,чел.,2023-03-31,Турксибский район,Умершие от гипертонической болезни
644,7684,7,чел.,2023-06-30,Медеуский район,Умершие от инфекционных и паразитарных болезней
645,7350,7,чел.,2022-12-31,Турксибский район,Умершие от стенокардии
646,7184,7.01,коэф.,2022-12-31,Алатауский район,Коэффицент брачности на 1000 человек
647,11856,7.04,коэф.,2024-09-30,Медеуский район,Коэффицент брачности на 1000 человек
648,11857,7.13,коэф.,2024-09-30,Наурызбайский район,Коэффицент брачности на 1000 человек
649,7344,7.15,коэф.,2022-12-31,Турксибский район,Коэффицент смертности на 1000 человек
650,8032,7.18,коэф.,2023-12-31,Медеуский район,Коэффицент естественного прироста на 1000 человек
651,18484,7.18,коэф.,2023-12-31,Алмалинский район,Коэффицент младенческой смертности на 1000 человек
652,11824,7.23,коэф.,2024-09-30,Медеуский район,Коэффицент естественного прироста на 1000 человек
653,10466,7.23,коэф.,2024-06-30,Жетысуский район,Коэффицент младенческой смертности на 1000 человек
654,7848,7.28,коэф.,2023-09-30,Медеуский район,Коэффицент естественного прироста на 1000 человек
655,24054,7.403669,млрд тг.,2023-06-30,Наурызбайский район,Объём промышленной продукции по всей промышленности
656,11826,7.41,коэф.,2024-09-30,Турксибский район,Коэффицент естественного прироста на 1000 человек
657,7296,7.42,коэф.,2022-12-31,Медеуский район,Коэффицент естественного прироста на 1000 человек
658,10494,7.42,коэф.,2024-06-30,Медеуский район,Коэффицент естественного прироста на 1000 человек
659,10556,7.45,коэф.,2024-06-30,Турксибский район,Коэффицент естественного прироста на 1000 человек
660,5580,7.46,коэф.,2024-03-31,Медеуский район,Коэффицент младенческой смертности на 1000 человек
661,19966,7.46,коэф.,2022-12-31,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
662,7250,7.52,коэф.,2022-12-31,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
663,5586,7.58,коэф.,2024-03-31,Наурызбайский район,Коэффицент младенческой смертности на 1000 человек
664,7986,7.58,коэф.,2023-12-31,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
665,5577,7.59,коэф.,2024-03-31,Медеуский район,Коэффицент естественного прироста на 1000 человек
666,7618,7.6,коэф.,2023-06-30,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
667,11848,7.62,коэф.,2024-09-30,Медеуский район,Коэффицент младенческой смертности на 1000 человек
668,7411,7.67,коэф.,2023-03-31,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
669,5583,7.73,коэф.,2024-03-31,Наурызбайский район,Коэффицент естественного прироста на 1000 человек
670,21448,7.73,коэф.,2023-03-31,Жетысуский район,Коэффицент младенческой смертности на 1000 человек
671,7526,7.81,коэф.,2023-03-31,Турксибский район,Коэффицент естественного прироста на 1000 человек
672,7641,7.82,коэф.,2023-06-30,Жетысуский район,Коэффицент естественного прироста на 1000 человек
673,7802,7.85,коэф.,2023-09-30,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
674,5568,7.89,коэф.,2024-03-31,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
675,11821,7.9,коэф.,2024-09-30,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
676,17990,7.93,коэф.,2023-06-30,Алмалинский район,Коэффицент младенческой смертности на 1000 человек
677,7588,8,чел.,2023-06-30,Алмалинский район,Умершие от дорожно-транспортных происшествий
678,7419,8,чел.,2023-03-31,Ауэзовский район,Умершие от стенокардии
679,5660,8,чел.,2024-03-31,Жетысуский район,Умершие от гипертонической болезни
680,10418,8,чел.,2024-06-30,Ауэзовский район,Умершие от дорожно-транспортных происшествий
681,11905,8,чел.,2024-09-30,Наурызбайский район,Умершие от острого инфаркта миокарда
682,11987,8,чел.,2024-09-30,Алмалинский район,Умершие от инфекционных и паразитарных болезней
683,10544,8,чел.,2024-06-30,Наурызбайский район,"Умершие от гриппа, ОРЗ и пневмонии"
684,11993,8,чел.,2024-09-30,Наурызбайский район,Умершие от инфекционных и паразитарных болезней
685,5679,8,чел.,2024-03-31,Медеуский район,Умершие от острого инфаркта миокарда
686,10571,8,чел.,2024-06-30,Турксибский район,Умершие от убийств
687,7864,8,чел.,2023-09-30,Медеуский район,Умершие от дорожно-транспортных происшествий
688,10563,8,чел.,2024-06-30,Турксибский район,Умершие от гипертонической болезни
689,8024,8,чел.,2023-12-31,Жетысуский район,Умершие  от самоубийств
690,7603,8,чел.,2023-06-30,Ауэзовский район,Умершие от стенокардии
691,7703,8,чел.,2023-06-30,Наурызбайский район,Умершие от дорожно-транспортных происшествий
692,7948,8,чел.,2023-12-31,Алмалинский район,Умершие от стенокардии
693,7520,8,чел.,2023-03-31,Наурызбайский район,Умершие от болезней органов дыхания
694,5642,8,чел.,2024-03-31,Ауэзовский район,Умершие от инфекционных и паразитарных болезней
695,7546,8,чел.,2023-03-31,Турксибский район,Умершие от инфекционных и паразитарных болезней
696,7513,8,чел.,2023-03-31,Наурызбайский район,Умершие от судистого поражения мозга
697,11958,8,чел.,2024-09-30,Бостандыкский район,Умершие от дорожно-транспортных происшествий
698,7963,8.02,коэф.,2023-12-31,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
699,11823,8.07,коэф.,2024-09-30,Жетысуский район,Коэффицент естественного прироста на 1000 человек
700,7710,8.09,коэф.,2023-06-30,Турксибский район,Коэффицент естественного прироста на 1000 человек
701,10401,8.09,коэф.,2024-06-30,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
702,10559,8.12,коэф.,2024-06-30,Турксибский район,Коэффицент младенческой смертности на 1000 человек
703,18237,8.14,коэф.,2023-09-30,Алмалинский район,Коэффицент младенческой смертности на 1000 человек
704,20707,8.16,коэф.,2023-09-30,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
705,20954,8.26,коэф.,2023-12-31,Бостандыкский район,Коэффицент младенческой смертности на 1000 человек
706,7894,8.27,коэф.,2023-09-30,Турксибский район,Коэффицент естественного прироста на 1000 человек
707,7779,8.33,коэф.,2023-09-30,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
708,10463,8.36,коэф.,2024-06-30,Жетысуский район,Коэффицент естественного прироста на 1000 человек
709,7595,8.41,коэф.,2023-06-30,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
710,8078,8.49,коэф.,2023-12-31,Турксибский район,Коэффицент естественного прироста на 1000 человек
711,5565,8.58,коэф.,2024-03-31,Бостандыкский район,Коэффицент естественного прироста на 1000 человек
712,7342,8.73,коэф.,2022-12-31,Турксибский район,Коэффицент естественного прироста на 1000 человек
713,7825,8.75,коэф.,2023-09-30,Жетысуский район,Коэффицент естественного прироста на 1000 человек
714,8009,8.95,коэф.,2023-12-31,Жетысуский район,Коэффицент естественного прироста на 1000 человек
715,7535,9,чел.,2023-03-31,Турксибский район,Умершие от острого инфаркта миокарда
716,7776,9,чел.,2023-09-30,Алмалинский район,Умершие от инфекционных и паразитарных болезней
717,7925,9,чел.,2023-12-31,Алатауский район,Умершие от стенокардии
718,7794,9,чел.,2023-09-30,Ауэзовский район,Умершие  от самоубийств
719,11946,9,чел.,2024-09-30,Турксибский район,Умершие от убийств
720,10654,9,ед.,2024-06-30,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
721,11960,9,чел.,2024-09-30,Медеуский район,Умершие от дорожно-транспортных происшествий
722,7726,9,чел.,2023-06-30,Турксибский район,Умершие от дорожно-транспортных происшествий
723,23790,9,ед.,2023-03-31,Наурызбайский район,Количество зарегистрированных крупных предприятий
724,7569,9,чел.,2023-06-30,Алатауский район,Умершие от инфекционных и паразитарных болезней
725,7994,9,чел.,2023-12-31,Бостандыкский район,Умершие от стенокардии
726,10453,9,чел.,2024-06-30,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
727,11882,9,чел.,2024-09-30,Турксибский район,Умершие от гипертонической болезни
728,7748,9,чел.,2023-09-30,Алатауский район,Умершие  от самоубийств
729,7889,9,чел.,2023-09-30,Наурызбайский район,"Умершие от гриппа, ОРЗ и пневмонии"
730,7279,9,чел.,2022-12-31,Жетысуский район,Умершие от гипертонической болезни
731,5712,9,чел.,2024-03-31,Турксибский район,Умершие от судистого поражения мозга
732,10348,9,чел.,2024-06-30,Алмалинский район,Умершие от стенокардии
733,7466,9,чел.,2023-03-31,Жетысуский район,Умершие от острого инфаркта миокарда
734,5692,9,чел.,2024-03-31,Наурызбайский район,Умершие от гипертонической болезни
735,7978,9,чел.,2023-12-31,Ауэзовский район,Умершие  от самоубийств
736,10608,9,ед.,2024-06-30,Наурызбайский район,Количество зарегистрированных крупных предприятий
737,7227,9.21,коэф.,2022-12-31,Ауэзовский район,Коэффицент естественного прироста на 1000 человек
738,24301,9.331367,млрд тг.,2023-09-30,Наурызбайский район,Объём промышленной продукции по всей промышленности
739,10664,9.612673,ед.,2024-06-30,Наурызбайский район,Объём промышленной продукции по всей промышленности
740,8708,9.83,коэф.,2024-03-31,Алатауский район,Коэффицент естественного прироста на 1000 человек
741,7273,9.98,коэф.,2022-12-31,Жетысуский район,Коэффицент естественного прироста на 1000 человек
742,24531,10,ед.,2023-12-31,Наурызбайский район,Количество зарегистрированных крупных предприятий
743,5619,10,чел.,2024-03-31,Алмалинский район,"Умершие  от несчастных случаев, отравлений и травм"
744,24284,10,ед.,2023-09-30,Наурызбайский район,Количество зарегистрированных крупных предприятий
745,4566,10,ед.,2023-12-31,г. Алматы,ВУЗы
746,24037,10,ед.,2023-06-30,Наурызбайский район,Количество зарегистрированных крупных предприятий
747,3702,10,ед.,2023-12-31,г. Алматы,ВУЗы
748,7383,10,чел.,2023-03-31,Алатауский район,"Умершие от гриппа, ОРЗ и пневмонии"
749,4998,10,ед.,2023-12-31,г. Алматы,ВУЗы
750,11992,10,чел.,2024-09-30,Медеуский район,Умершие от инфекционных и паразитарных болезней
751,11893,10,чел.,2024-09-30,Ауэзовский район,Умершие от стенокардии
752,7730,10,чел.,2023-06-30,Турксибский район,Умершие от инфекционных и паразитарных болезней
753,7716,10,чел.,2023-06-30,Турксибский район,Умершие от гипертонической болезни
754,5430,10,ед.,2023-12-31,г. Алматы,ВУЗы
755,5631,10,чел.,2024-03-31,Ауэзовский район,Умершие от острого инфаркта миокарда
756,7772,10,чел.,2023-09-30,Алмалинский район,Умершие от дорожно-транспортных происшествий
757,5862,10,ед.,2023-12-31,Бостандыкский район,ВУЗы
758,7932,10,чел.,2023-12-31,Алатауский район,Умершие  от самоубийств
759,7316,10,чел.,2022-12-31,Медеуский район,Умершие от инфекционных и паразитарных болезней
760,11990,10,чел.,2024-09-30,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
761,7696,10,чел.,2023-06-30,Наурызбайский район,Умершие от острого инфаркта миокарда
762,12102,10,ед.,2024-09-30,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
763,8717,10,чел.,2024-03-31,Алатауский район,Умершие от стенокардии
764,7601,10,чел.,2023-06-30,Ауэзовский район,Умершие от гипертонической болезни
765,10346,10,чел.,2024-06-30,Алмалинский район,Умершие от гипертонической болезни
766,23560,10,млрд тг.,2022-12-31,Наурызбайский район,Объём промышленной продукции по всей промышленности
767,7235,10,чел.,2022-12-31,Ауэзовский район,Умершие от стенокардии
768,11988,10,чел.,2024-09-30,Алатауский район,Умершие от инфекционных и паразитарных болезней
769,5640,10,чел.,2024-03-31,Ауэзовский район,"Умершие от гриппа, ОРЗ и пневмонии"
770,10391,10,чел.,2024-06-30,Алатауский район,Умершие от инфекционных и паразитарных болезней
771,4134,10,ед.,2023-12-31,г. Алматы,ВУЗы
772,10501,10,чел.,2024-06-30,Медеуский район,Умершие от гипертонической болезни
773,7219,11,чел.,2022-12-31,Алмалинский район,Умершие  от самоубийств
774,6268,11,ед.,2024-03-31,Бостандыкский район,ВУЗы
775,6145,11,ед.,2024-03-31,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
776,20348,11,ед.,2023-06-30,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
777,20479,11,ед.,2023-06-30,Бостандыкский район,ВУЗы
778,20101,11,ед.,2023-03-31,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
779,20232,11,ед.,2023-03-31,Бостандыкский район,ВУЗы
780,19854,11,ед.,2022-12-31,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
781,19985,11,ед.,2022-12-31,Бостандыкский район,ВУЗы
782,20595,11,ед.,2023-09-30,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
783,20726,11,ед.,2023-09-30,Бостандыкский район,ВУЗы
784,10044,11,ед.,2024-06-30,Бостандыкский район,ВУЗы
785,20842,11,ед.,2023-12-31,Бостандыкский район,Всего действующих крупных и средних промышленных предприятий
786,20973,11,ед.,2023-12-31,Бостандыкский район,ВУЗы
787,5663,11,чел.,2024-03-31,Жетысуский район,Умершие от острого инфаркта миокарда
788,7650,11,чел.,2023-06-30,Жетысуский район,Умершие от острого инфаркта миокарда
789,7475,11,чел.,2023-03-31,Жетысуский район,"Умершие от гриппа, ОРЗ и пневмонии"
790,7288,11,чел.,2022-12-31,Жетысуский район,Умершие  от самоубийств
791,10660,11,ед.,2024-06-30,Медеуский район,Всего действующих крупных и средних промышленных предприятий
792,11181,11,ед.,2024-06-30,Медеуский район,Всего действующих крупных и средних промышленных предприятий
793,7516,11,чел.,2023-03-31,Наурызбайский район,"Умершие  от несчастных случаев, отравлений и травм"
794,7335,11,чел.,2022-12-31,Наурызбайский район,Умершие от дорожно-транспортных происшествий
795,8093,11,чел.,2023-12-31,Турксибский район,Умершие  от самоубийств
796,7909,11,чел.,2023-09-30,Турксибский район,Умершие  от самоубийств
797,7440,11,чел.,2023-03-31,Бостандыкский район,Умершие от гипертонической болезни
798,391,11,ед.,2024-09-30,Бостандыкский район,ВУЗы
799,7822,11,чел.,2023-09-30,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
800,8726,11,чел.,2024-03-31,Алатауский район,Умершие  от самоубийств
801,7739,11,чел.,2023-09-30,Алатауский район,Умершие от гипертонической болезни
802,7558,11,чел.,2023-06-30,Алатауский район,Умершие от острого инфаркта миокарда
803,5647,11,чел.,2024-03-31,Бостандыкский район,Умершие от острого инфаркта миокарда
804,7581,11,чел.,2023-06-30,Алмалинский район,Умершие от острого инфаркта миокарда
805,7960,11,чел.,2023-12-31,Алмалинский район,Умершие от инфекционных и паразитарных болезней
806,11994,11,чел.,2024-09-30,Турксибский район,Умершие от инфекционных и паразитарных болезней
807,12104,11,ед.,2024-09-30,Медеуский район,Всего действующих крупных и средних промышленных предприятий
808,8048,11,чел.,2023-12-31,Медеуский район,Умершие от дорожно-транспортных происшествий
809,8052,11,чел.,2023-12-31,Медеуский район,Умершие от инфекционных и паразитарных болезней
810,7673,11,чел.,2023-06-30,Медеуский район,Умершие от острого инфаркта миокарда
811,7854,11,чел.,2023-09-30,Медеуский район,Умершие от гипертонической болезни
812,5554,11.2,коэф.,2024-03-31,Алмалинский район,Коэффицент рождаемости на 1000 человек
813,10340,11.29,коэф.,2024-06-30,Алмалинский район,Коэффицент рождаемости на 1000 человек
814,11827,11.35,коэф.,2024-09-30,Алмалинский район,Коэффицент рождаемости на 1000 человек
815,7389,11.43,коэф.,2023-03-31,Алмалинский район,Коэффицент рождаемости на 1000 человек
816,7573,11.59,коэф.,2023-06-30,Алмалинский район,Коэффицент рождаемости на 1000 человек
817,7481,11.61,коэф.,2023-03-31,Медеуский район,Коэффицент рождаемости на 1000 человек
818,7941,11.63,коэф.,2023-12-31,Алмалинский район,Коэффицент рождаемости на 1000 человек
819,18888,11.8,кв.м,2023-03-31,Ауэзовский район,Ввод жилья
820,7757,11.86,коэф.,2023-09-30,Алмалинский район,Коэффицент рождаемости на 1000 человек
821,7665,11.92,коэф.,2023-06-30,Медеуский район,Коэффицент рождаемости на 1000 человек
822,7634,12,чел.,2023-06-30,Бостандыкский район,Умершие от дорожно-транспортных происшествий
823,5719,12,чел.,2024-03-31,Турксибский район,Умершие от болезней органов дыхания
824,7312,12,чел.,2022-12-31,Медеуский район,Умершие от дорожно-транспортных происшествий
825,7799,12,чел.,2023-09-30,Ауэзовский район,Умершие от инфекционных и паразитарных болезней
826,7498,12,чел.,2023-03-31,Медеуский район,"Умершие от гриппа, ОРЗ и пневмонии"
827,23065,12,ед.,2023-09-30,Медеуский район,Всего действующих крупных и средних промышленных предприятий
828,11891,12,чел.,2024-09-30,Алмалинский район,Умершие от стенокардии
829,5696,12,чел.,2024-03-31,Наурызбайский район,Умершие от судистого поражения мозга
830,7956,12,чел.,2023-12-31,Алмалинский район,Умершие от дорожно-транспортных происшествий
831,7627,12,чел.,2023-06-30,Бостандыкский район,Умершие от острого инфаркта миокарда
832,7339,12,чел.,2022-12-31,Наурызбайский район,Умершие от инфекционных и паразитарных болезней
833,7420,12,чел.,2023-03-31,Ауэзовский район,Умершие от острого инфаркта миокарда
834,10473,12,чел.,2024-06-30,Жетысуский район,Умершие от острого инфаркта миокарда
835,8725,12,чел.,2024-03-31,Алатауский район,Умершие от убийств
836,10470,12,чел.,2024-06-30,Жетысуский район,Умершие от гипертонической болезни
837,9014,12,ед.,2024-03-31,Медеуский район,Всего действующих крупных и средних промышленных предприятий
838,7880,12,чел.,2023-09-30,Наурызбайский район,Умершие от острого инфаркта миокарда
839,10433,12.46,коэф.,2024-06-30,Бостандыкский район,Коэффицент рождаемости на 1000 человек
840,10495,12.47,коэф.,2024-06-30,Медеуский район,Коэффицент рождаемости на 1000 человек
841,7205,12.47,коэф.,2022-12-31,Алмалинский район,Коэффицент рождаемости на 1000 человек
842,5572,12.49,коэф.,2024-03-31,Жетысуский район,Коэффицент рождаемости на 1000 человек
843,11830,12.53,коэф.,2024-09-30,Бостандыкский район,Коэффицент рождаемости на 1000 человек
844,7849,12.65,коэф.,2023-09-30,Медеуский район,Коэффицент рождаемости на 1000 человек
845,11832,12.71,коэф.,2024-09-30,Медеуский район,Коэффицент рождаемости на 1000 человек
846,8033,12.73,коэф.,2023-12-31,Медеуский район,Коэффицент рождаемости на 1000 человек
847,24548,12.822497,млрд тг.,2023-12-31,Наурызбайский район,Объём промышленной продукции по всей промышленности
848,5584,12.83,коэф.,2024-03-31,Наурызбайский район,Коэффицент рождаемости на 1000 человек
849,7435,12.91,коэф.,2023-03-31,Бостандыкский район,Коэффицент рождаемости на 1000 человек
850,11904,13,чел.,2024-09-30,Медеуский район,Умершие от острого инфаркта миокарда
851,7841,13,чел.,2023-09-30,Жетысуский район,Умершие от дорожно-транспортных происшествий
852,11880,13,чел.,2024-09-30,Медеуский район,Умершие от гипертонической болезни
853,7224,13,чел.,2022-12-31,Алмалинский район,Умершие от инфекционных и паразитарных болезней
854,7242,13,чел.,2022-12-31,Ауэзовский район,Умершие  от самоубийств
855,7857,13,чел.,2023-09-30,Медеуский район,Умершие от острого инфаркта миокарда
856,22818,13,ед.,2023-06-30,Медеуский район,Всего действующих крупных и средних промышленных предприятий
857,23312,13,ед.,2023-12-31,Медеуский район,Всего действующих крупных и средних промышленных предприятий
858,10387,13,чел.,2024-06-30,Алатауский район,Умершие от дорожно-транспортных происшествий
859,7923,13,чел.,2023-12-31,Алатауский район,Умершие от гипертонической болезни
860,7289,13,чел.,2022-12-31,Жетысуский район,Умершие от дорожно-транспортных происшествий
861,7357,13,чел.,2022-12-31,Турксибский район,Умершие  от самоубийств
862,7270,13,чел.,2022-12-31,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
863,7567,13,чел.,2023-06-30,Алатауский район,"Умершие от гриппа, ОРЗ и пневмонии"
864,7910,13,чел.,2023-09-30,Турксибский район,Умершие от дорожно-транспортных происшествий
865,7394,13,чел.,2023-03-31,Алмалинский район,Умершие от гипертонической болезни
866,7887,13,чел.,2023-09-30,Наурызбайский район,Умершие от дорожно-транспортных происшествий
867,8006,13,чел.,2023-12-31,Бостандыкский район,Умершие от инфекционных и паразитарных болезней
868,7458,13.36,коэф.,2023-03-31,Жетысуский район,Коэффицент рождаемости на 1000 человек
869,7297,13.37,коэф.,2022-12-31,Медеуский район,Коэффицент рождаемости на 1000 человек
870,7412,13.51,коэф.,2023-03-31,Ауэзовский район,Коэффицент рождаемости на 1000 человек
871,5578,13.52,коэф.,2024-03-31,Медеуский район,Коэффицент рождаемости на 1000 человек
